# Log start time:	 Thu, 18 Jan 2024 23:51:43
# Ch1 Lower Trigger Threshold:	6000 
# Ch1 Upper Trigger Threshold:	100 
# Ch1 Offset Value:	0 
# Ch2 Lower Trigger Threshold:	6000 
# Ch2 Upper Trigger Threshold:	100 
# Ch2 Offset Value:	0 
#          x     theta      time    ch1 counts    ch2 counts    coincidences

# Lateral Reset
# Rotational Reset
       13400,     1710,       10,        42288,         8684,            102
       14400,     1710,       10,        42499,         8650,            125
       15400,     1710,       10,        42411,         8692,            144
       16400,     1710,       10,        42225,         8643,            111
       17400,     1710,       10,        42126,         8755,            107
       18400,     1710,       10,        42481,         8686,            125
       19400,     1710,       10,        42247,         8750,            108
       20400,     1710,       10,        42231,         8844,            129
       21400,     1710,       10,        42117,         8911,             97
       22400,     1710,       10,        42413,         8683,            120
       23400,     1710,       10,        42318,         8615,            111
       24400,     1710,       10,        42340,         8839,            117
       25400,     1710,       10,        42249,         8884,            113
       26400,     1710,       10,        42116,         9111,            122
       27400,     1710,       10,        42270,         8966,            103
       28400,     1710,       10,        42308,         8900,            107
       29400,     1710,       10,        42311,         8796,            114
       30400,     1710,       10,        42339,         8864,            117
       31400,     1710,       10,        42440,         9010,            135
       32400,     1710,       10,        42441,         8940,            149
       33400,     1710,       10,        42345,         9109,            165
       34400,     1710,       10,        42371,         8873,            150
       35400,     1710,       10,        42151,         8922,            158
       36400,     1710,       10,        42159,         8950,            162
       37400,     1710,       10,        42276,         9039,            165
       38400,     1710,       10,        42067,         9037,            153
       39400,     1710,       10,        42214,         8928,            145
       40400,     1710,       10,        42352,         9007,            111
       41400,     1710,       10,        42288,         9107,            135
       42400,     1710,       10,        42242,         9113,            147
       43400,     1710,       10,        42070,         9084,            138
       44400,     1710,       10,        42304,         8995,            166
       45400,     1710,       10,        42444,         8957,            188
       46400,     1710,       10,        42404,         8980,            224
       47400,     1710,       10,        42376,         9035,            248
       48400,     1710,       10,        42550,         9004,            222
       49400,     1710,       10,        42355,         9231,            244
       50400,     1710,       10,        42431,         9127,            200
       51400,     1710,       10,        42433,         9056,            209
       52400,     1710,       10,        42604,         8794,            172
       53400,     1710,       10,        42384,         8962,            154
